V,V1,V2,V3
P01RXRKOA2,-0.006648712,0,0
V00SF4,0,0,-0.074007577
V00SF5,0,0,-0.069070971
V00DIRKN3,0,0,0.021619135
V00DILKN17,0,0,0.012146951
V00WOMKPR,0.064804237,-0.108926092,0
V00CESD6,0,0,0.009890609
V00NSAIDS,0,0,0.081330388
